Long Lat Mag_nT
-116.6090513110502 36.76377599400583 48235.8
-116.60907535076332 36.76377384334983 48237.7
-116.60909991739123 36.76377187039511 48239.2
-116.60912480419438 36.763770150562586 48240.0
-116.6091497652312 36.76376863554097 48241.4
-116.60917468297662 36.76376728802586 48243.6
-116.60919945749497 36.76376607535224 48245.4
-116.60922393489872 36.76376499726724 48247.1
-116.60924809453132 36.763764035706174 48248.9
-116.60927191606496 36.763763195890064 48250.8
-116.60929539897472 36.763762484836 48252.2
-116.60931845156048 36.76376193386657 48253.1
-116.60934115707748 36.76376152008975 48254.3
-116.60936362458784 36.763761234055046 48256.9
-116.6093859879952 36.763761061789744 48259.3
-116.60940835334117 36.763760987599206 48262.0
-116.60943082884197 36.763760970424165 48264.3
-116.60945349354924 36.76376099973187 48265.8
-116.60947641575672 36.763761076837895 48267.2
-116.60949967176444 36.763761212472936 48268.6
-116.6095232072783 36.763761387470176 48270.2
-116.60954699128088 36.76376158242656 48272.3
-116.60957097474076 36.76376177790556 48274.5
-116.60959512938842 36.76376195437095 48275.8
-116.60961938786016 36.763762099947726 48277.2
-116.6096437130749 36.76376220466307 48279.4
-116.6096680701586 36.763762259931845 48281.3
-116.60969246112997 36.76376224817344 48283.3
-116.60971687961 36.76376218039344 48285.7
-116.60974131494956 36.76376207061245 48287.5
-116.6097657670256 36.76376194119298 48289.1
-116.60979024537448 36.76376182550766 48290.4
-116.60981475846468 36.76376175336865 48291.9
-116.6098393371186 36.763761740124494 48294.0
-116.60986401291052 36.76376179087317 48295.8
-116.60988878756524 36.76376191600404 48296.9
-116.60991362485775 36.763762096580095 48298.5
-116.60993850431343 36.76376231904622 48299.9
-116.60996339582933 36.76376256782344 48301.2
-116.60998825388585 36.76376282254349 48302.8
-116.61001306293277 36.76376306365157 48304.1
-116.6100378234228 36.76376328869472 48305.6
-116.61006254106697 36.76376350590293 48306.4
-116.61008732042824 36.76376372276259 48307.5
-116.61011198157252 36.7637639414913 48309.2
-116.61013663432792 36.76376416306817 48310.0
-116.61016128326128 36.763764380765735 48311.1
-116.61018594694356 36.76376457573329 48312.3
-116.61021062501452 36.76376473809292 48313.2
-116.61023530778589 36.76376486406999 48314.2
-116.61025997768375 36.76376496007409 48315.2
-116.61028461605704 36.7637650346878 48315.9
-116.61030920984916 36.763765096947616 48316.7
-116.61033375313376 36.76376514742175 48317.5
-116.61035824006056 36.763765180473065 48318.3
-116.610382694138 36.76376518111592 48319.4
-116.6104071533944 36.76376515478691 48320.4
-116.6104316445605 36.763765106319966 48321.5
-116.61045617721416 36.76376504279908 48321.9
-116.61048074624232 36.76376497627262 48322.5
-116.61050532753964 36.76376492308989 48323.7
-116.61052990761124 36.763764894123966 48324.2
-116.61055447485772 36.7637648974765 48324.5
-116.61057898180428 36.76376494744409 48324.7
-116.61060341528156 36.763765037878095 48325.2
-116.61062776519944 36.76376516619748 48326.6
-116.61065203582312 36.76376533365608 48327.4
-116.61067620328345 36.763765546622686 48327.9
-116.6107003037814 36.763765786944326 48328.8
-116.610724375543 36.76376603551808 48329.9
-116.61074845876412 36.763766273642496 48331.1
-116.6107726203328 36.76376648465215 48332.0
-116.61079688198473 36.763766670695226 48332.6
-116.61082124890882 36.76376683708165 48332.9
-116.61084570179104 36.76376698704144 48333.1
-116.61087021637202 36.763767108673406 48334.1
-116.61089473981976 36.763767192683446 48335.2
-116.61091924300244 36.76376722549107 48336.0
-116.6109437047642 36.76376719866069 48336.7
-116.61096816789772 36.76376710021975 48337.2
-116.61099266038336 36.763766945854 48338.3
-116.6110172046196 36.76376674032501 48339.8
-116.61104180962744 36.763766489143045 48340.6
-116.61106650215388 36.76376619653004 48340.7
-116.61109125529896 36.76376587841144 48341.0
-116.61111605266312 36.763765541707805 48341.8
-116.6111408733996 36.76376519721942 48342.8
-116.6111656705436 36.76376485288501 48343.6
-116.61119039183605 36.76376451885687 48344.4
-116.61121499118488 36.76376420558706 48344.9
-116.61123944404687 36.76376392066111 48345.4
-116.61126370684576 36.7637636778187 48346.0
-116.6112878351666 36.76376347876593 48347.2
-116.61131187844464 36.76376332587802 48348.7
-116.61133589647612 36.763763216679735 48349.7
-116.61135993405192 36.763763154219646 48350.5
-116.61138404423204 36.7637631316494 48351.6
-116.61140826416826 36.76376315286275 48352.3
-116.61143261626168 36.76376321395888 48353.1
-116.61145711321356 36.76376330060405 48354.3
-116.61148173014604 36.76376338480575 48355.3
-116.61150645024028 36.76376344682336 48355.9
-116.6115312372638 36.763763471060365 48356.4
-116.61155607914372 36.76376343057856 48357.5
-116.61158093004468 36.76376332498396 48358.5
-116.6116057590728 36.76376315678346 48359.3
-116.6116305394235 36.76376293875433 48359.5
-116.61165526697178 36.76376268327432 48360.0
-116.61167995811476 36.76376241611317 48361.3
-116.61170463223864 36.7637621562606 48363.0
-116.61172931360488 36.76376192026237 48364.1
-116.61175398048488 36.76376173581853 48364.7
-116.61177861274646 36.76376160976276 48364.6
-116.61180318802398 36.76376154610124 48365.2
-116.61182769351691 36.76376153796559 48366.6
-116.61185209560708 36.76376157763335 48367.5
-116.61187643685184 36.7637616457116 48368.0
-116.61190075189162 36.76376173340389 48369.0
-116.61192506805835 36.763761831178165 48370.2
-116.611949403195 36.763761928083056 48371.0
-116.61197376592528 36.763762012694926 48371.6
-116.61199815543756 36.76376207582558 48372.4
-116.6120225576894 36.76376210983484 48373.2
-116.61204698187188 36.76376210964881 48374.0
-116.61207141986156 36.76376209153087 48374.6
-116.61209586080176 36.763762072428165 48375.2
-116.61212030210096 36.76376207027028 48375.8
-116.61214472647931 36.76376210802427 48376.2
-116.61216913569298 36.7637621820935 48376.7
-116.61219353115966 36.76376228009234 48377.2
-116.61221790748512 36.763762383425856 48377.9
-116.61224226919438 36.76376246553814 48378.5
-116.61226663126924 36.76376251017058 48379.5
-116.6122910094668 36.763762511204845 48380.7
-116.61231542272964 36.76376247557245 48381.5
-116.6123399191836 36.76376242249129 48381.6
-116.6123645055942 36.76376237391545 48382.1
-116.61238918977747 36.7637623451412 48382.7
-116.61241396743868 36.76376234720679 48383.1
-116.6124388049205 36.763762389840274 48382.9
-116.61246365907186 36.76376245709925 48383.2
-116.61248849902844 36.76376252872728 48384.0
-116.61251330121688 36.76376258483158 48384.8
-116.61253807163212 36.7637626105787 48385.4
-116.61256282652228 36.76376261872269 48386.0
-116.61258758210468 36.76376262435465 48386.2
-116.61261235682638 36.76376263879692 48386.4
-116.61263716455808 36.763762667552925 48387.1
-116.61266201351158 36.76376270280591 48387.5
-116.61268690864108 36.76376273919882 48387.8
-116.61271184974464 36.7637627755378 48388.1
-116.61273683069813 36.76376281387003 48388.1
-116.6127618302528 36.76376285664334 48388.2
-116.61278683435933 36.76376290503722 48388.3
-116.6128118278358 36.7637629572668 48388.6
-116.6128367864398 36.76376300373462 48389.3
-116.61286168812484 36.76376303014583 48389.5
-116.612886512231 36.763763028263774 48389.7
-116.61291124939406 36.76376299819663 48390.1
