Long Lat Mag_nT
-116.60883053636124 36.75448070137032 49117.7
-116.60880685242424 36.75448261173015 49117.0
-116.60878221656716 36.75448444988365 49117.8
-116.60875668777636 36.75448613928428 49119.3
-116.60873070118323 36.754487668070446 49120.7
-116.6087044258585 36.75448905222017 49120.8
-116.6086780548086 36.75449030682148 49120.1
-116.6086517606624 36.75449143058239 49118.8
-116.60862572852072 36.754492446428976 49117.3
-116.60860002699756 36.75449336776319 49115.9
-116.6085747487649 36.75449419893929 49114.8
-116.60855004735346 36.754494935022095 49113.9
-116.60852594534283 36.75449559281456 49113.5
-116.6085024174275 36.75449618465097 49112.4
-116.60847941832893 36.75449671360519 49111.1
-116.60845689569317 36.75449715734612 49109.8
-116.60843470467776 36.75449750096879 49108.4
-116.60841269386567 36.75449773369967 49107.3
-116.60839074178644 36.75449784798054 49105.6
-116.6083686906122 36.75449783245627 49103.8
-116.6083465141081 36.75449772416216 49102.6
-116.60832410901308 36.75449756439179 49102.0
-116.60830142249488 36.75449739461812 49100.8
-116.60827838192117 36.75449726111986 49099.4
-116.60825499108662 36.75449718768657 49098.4
-116.60823128345672 36.75449718543247 49096.8
-116.6082072934382 36.754497256780986 49094.8
-116.60818305091593 36.75449739587195 49092.3
-116.60815861772296 36.75449757088366 49089.7
-116.60813406729582 36.754497758157385 49087.5
-116.60810945319328 36.754497935051866 49084.4
-116.60808481615062 36.75449807971592 49082.0
-116.60806020866636 36.754498191567 49080.3
-116.60803563530088 36.75449827627093 49079.1
-116.60801109720104 36.754498343484855 49077.3
-116.607986593315 36.754498410470816 49075.1
-116.6079621067872 36.75449849787681 49073.9
-116.60793763377484 36.75449861943997 49072.9
-116.6079131742464 36.75449877604979 49071.7
-116.60788874060889 36.75449895592994 49070.6
-116.60786433165268 36.75449913582105 49069.3
-116.6078399522672 36.75449929775326 49067.7
-116.60781559345344 36.75449943189847 49066.4
-116.6077912330541 36.75449953491145 49064.9
-116.60776686280984 36.75449961929842 49063.0
-116.6077424612312 36.75449970066793 49061.2
-116.6077180263245 36.7544997943489 49059.4
-116.6076935701205 36.754499915803976 49057.9
-116.6076690967102 36.75450006230359 49056.1
-116.60764463185728 36.75450022421168 49054.3
-116.60762019360028 36.75450039186925 49052.0
-116.60759579263932 36.754500554277634 49049.6
-116.60757142428773 36.75450070045969 49048.0
-116.60754707503672 36.7545008226298 49046.4
-116.60752273141048 36.75450091737082 49043.7
-116.60749837120304 36.75450098173478 49040.3
-116.6074739997902 36.75450102544489 49037.7
-116.60744960807132 36.75450105660384 49035.8
-116.60742519962646 36.75450107973696 49033.6
-116.60740077620191 36.75450109863752 49031.2
-116.6073763447181 36.75450110882101 49029.1
-116.60735190727176 36.75450109774243 49027.2
-116.60732746577132 36.75450105027066 49024.6
-116.60730300547397 36.75450094644077 49021.1
-116.6072785528437 36.75450078858522 49018.2
-116.6072540891517 36.75450058507303 49016.0
-116.60722960912518 36.75450034751473 49012.9
-116.6072051094054 36.7545000975792 49009.9
-116.6071805953338 36.75449986554817 49007.4
-116.60715606946064 36.754499678697314 49004.9
-116.60713153506956 36.75449955786992 49002.9
-116.60710701027804 36.7544995226023 49001.0
-116.60708245469216 36.754499557756425 48998.5
-116.60705788889564 36.75449964659578 48995.8
-116.607033313159 36.75449977047735 48993.9
-116.60700873305728 36.754499911218176 48991.8
-116.60698415570712 36.75450004500782 48989.4
-116.60695958761768 36.75450015012476 48986.8
-116.60693503364554 36.754500208953125 48984.4
-116.606910477451 36.75450020845752 48982.0
-116.6068859350346 36.75450015912024 48979.8
-116.60686138514528 36.754500076647176 48977.6
-116.60683682552283 36.75449998206689 48975.1
-116.60681225769864 36.754499895307774 48972.5
-116.60678767875557 36.75449982175504 48970.0
-116.60676309734008 36.7544997571534 48966.9
-116.60673851858876 36.75449969293104 48963.4
-116.60671394838924 36.754499622129046 48960.5
-116.60668939032352 36.75449954292495 48958.0
-116.60666483502582 36.754499456008645 48956.5
-116.60664027154884 36.75449936251198 48954.6
-116.60661568010651 36.7544992625134 48951.4
-116.6065910517344 36.75449915912717 48948.2
-116.60656637723037 36.75449905865571 48945.7
-116.60654165542338 36.754498966522505 48942.7
-116.60651688744424 36.7544988835484 48939.3
-116.6064920866689 36.754498803831325 48935.4
-116.6064672711822 36.754498725748284 48932.0
-116.60644245420184 36.75449865592739 48929.6
-116.6064176562873 36.754498613024246 48926.9
-116.60639286190975 36.75449860686701 48923.9
-116.60636807195812 36.75449863615919 48921.4
-116.60634327987312 36.75449869023543 48918.6
-116.6063184754528 36.7544987503318 48915.2
-116.60629365611476 36.754498797075904 48912.0
-116.6062688229392 36.75449882334953 48909.4
-116.60624397916784 36.75449883039674 48906.5
-116.60621912832286 36.75449882149112 48903.8
-116.60619428095276 36.75449880531615 48900.7
-116.60616943638288 36.754498784104285 48896.9
-116.60614460152576 36.754498759476846 48893.3
-116.6061197942474 36.75449873909216 48889.6
-116.6060950119165 36.75449872983843 48886.5
-116.60607024831016 36.754498734167456 48883.1
-116.60604549586148 36.75449874657151 48879.6
-116.60602075364976 36.7544987563636 48876.1
-116.60599602250134 36.75449875328075 48872.8
-116.605971298632 36.754498737251545 48869.8
-116.60594657667218 36.75449871841276 48866.8
-116.60592175658827 36.75449871224011 48863.3
-116.6058970272704 36.75449873037586 48860.3
-116.60587229253468 36.75449877586328 48857.0
-116.60584755686548 36.75449884762681 48852.9
-116.60582282603777 36.75449894533979 48848.5
-116.60579809526573 36.75449906440129 48844.4
-116.60577336604048 36.75449920744971 48840.9
-116.6057486322275 36.75449937708287 48838.2
-116.6057238873241 36.75449957200662 48835.7
-116.60569912079669 36.75449978284957 48832.9
-116.6056743341038 36.754500004076654 48829.9
-116.60564952486185 36.75450023140319 48826.5
-116.6056246874914 36.75450046031992 48823.0
-116.60559983263104 36.754500684744 48819.3
-116.60557497168972 36.754500897576094 48816.4
-116.60555011635512 36.75450108936944 48813.0
-116.60552527425052 36.754501240895536 48809.3
-116.60550046392032 36.754501339535 48807.0
-116.60547567308733 36.75450137276956 48804.3
-116.60545088499784 36.7545013332516 48801.3
-116.60542607159556 36.75450121275865 48798.0
-116.605401241802 36.75450103439484 48794.2
-116.60537636687256 36.75450081722239 48790.9
-116.60535143691352 36.754500576005725 48788.3
-116.60532644293951 36.75450032316004 48785.0
-116.60530139576343 36.75450007347536 48781.5
-116.60527630287066 36.75449984040942 48778.9
-116.60525117828932 36.754499636735055 48776.4
-116.60522604195312 36.75449947230651 48773.2
-116.60520091036877 36.7544993427059 48770.7
-116.605175817561 36.754499251224026 48767.6
-116.60515078312852 36.75449920063424 48764.1
-116.60512583029312 36.75449919390395 48760.9
-116.6051009288828 36.754499216767655 48758.1
-116.60507606472802 36.754499252500224 48755.0
-116.60505121192584 36.75449928157017 48751.7
-116.60502634869955 36.754499282741776 48748.8
-116.60500148713992 36.75449924911766 48746.2
-116.60497662752807 36.754499183804256 48744.1
-116.6049517748334 36.75449909577819 48741.1
-116.60492693633608 36.754498999800354 48738.3
-116.60490211062356 36.75449891706379 48735.5
-116.6048772907094 36.754498858323664 48732.5
