Long Lat Mag_nT
-116.61450958845028 36.77562061738355 48383.0
-116.61450782140844 36.7756067491647 48383.7
-116.61450549636965 36.77559179433336 48382.8
-116.61450280274464 36.77557570026705 48380.6
-116.61450002556138 36.77555877106769 48379.0
-116.6144973336958 36.77554117410348 48378.2
-116.6144948265204 36.775523036786005 48378.6
-116.61449259305545 36.775504499141526 48378.6
-116.6144906182249 36.7754858317001 48378.1
-116.61448888392648 36.77546715004176 48378.0
-116.61448736071988 36.77544855777794 48377.8
-116.61448603353227 36.77543018326804 48377.9
-116.61448483376068 36.7754120634737 48378.5
-116.61448372674997 36.77539419245984 48378.5
-116.614482694334 36.775376567941215 48378.2
-116.61448174219346 36.775359227414654 48378.7
-116.6144808713824 36.775342139186485 48378.9
-116.61448009933862 36.77532528146396 48378.6
-116.61447944237258 36.77530861564527 48378.2
-116.61447893514232 36.77529212727728 48377.4
-116.61447856248236 36.775275763850274 48376.8
-116.61447830842737 36.77525945223833 48376.7
-116.61447815206564 36.77524312167479 48377.1
-116.61447808029584 36.775226693126974 48377.7
-116.61447805563276 36.77521012644911 48377.9
-116.6144780595222 36.77519337513757 48377.4
-116.61447807927732 36.77517642131748 48377.3
-116.61447810101892 36.77515923654072 48377.8
-116.61447810891568 36.775141859081 48377.5
-116.61447808749908 36.77512430455772 48377.0
-116.6144780232252 36.77510659853722 48377.3
-116.61447790072492 36.77508875229634 48377.5
-116.61447773019776 36.77507081674857 48377.3
-116.61447752252396 36.775052837411344 48377.0
-116.61447728810164 36.77503485326752 48376.2
-116.61447703084248 36.77501690440389 48375.9
-116.61447675764866 36.774999008130735 48376.0
-116.614476472522 36.77498117343349 48376.4
-116.61447618188542 36.77496339231396 48376.4
-116.61447590184342 36.77494564997277 48376.2
-116.6144756499082 36.77492793086432 48375.9
-116.61447543789036 36.77491023238679 48375.9
-116.61447526632224 36.77489255657833 48375.2
-116.61447512859291 36.77487491862605 48375.2
-116.61447500491388 36.77485731736743 48375.6
-116.61447487559782 36.77483974509003 48375.8
-116.61447471701028 36.77482220225743 48375.7
-116.61447449377228 36.77480468896264 48375.4
-116.61447418931796 36.774787194656845 48375.8
-116.61447379422788 36.77476973223244 48375.9
-116.61447330871 36.774752304333965 48375.1
-116.61447273024004 36.77473487884548 48374.7
-116.6144720854231 36.774717413918765 48375.0
-116.61447138573912 36.77469990677887 48375.0
-116.61447063730212 36.77468236161992 48375.0
-116.61446984481508 36.77466478908575 48374.7
-116.61446902418912 36.77464721010332 48374.3
-116.61446818139932 36.774629635442246 48374.4
-116.6144673207278 36.77461206114498 48374.3
-116.61446645000404 36.77459447535591 48374.3
-116.6144655864404 36.77457687235801 48374.3
-116.61446474896616 36.774559253890416 48373.8
-116.61446395246966 36.77454162379436 48373.3
-116.61446321315756 36.7745239889858 48373.4
-116.61446252109168 36.77450635889568 48373.2
-116.61446185919594 36.77448872027688 48373.3
-116.61446120678444 36.77447106183915 48373.6
-116.61446054658846 36.774453367391125 48373.6
-116.61445987553788 36.774435640021366 48373.3
-116.61445920080436 36.7744178877013 48372.8
-116.61445853146832 36.77440011670628 48372.5
-116.61445787384451 36.77438233003907 48372.7
-116.6144572245296 36.77436453142614 48372.5
-116.61445657712504 36.77434671943991 48372.6
-116.61445592661984 36.77432889735788 48372.9
-116.6144552676224 36.77431107352453 48372.8
-116.61445459622638 36.77429325333992 48372.4
-116.61445390981716 36.77427543744416 48371.8
-116.61445320546036 36.77425762203016 48371.7
-116.61445248035317 36.774239795349295 48371.8
-116.61445174028506 36.77422194659536 48371.9
-116.61445098851752 36.77420407170683 48371.8
-116.61445022518632 36.77418617273061 48371.3
-116.61444944017408 36.774168251104335 48371.5
-116.61444862410512 36.77415030638724 48371.6
-116.61444777370936 36.77413234397663 48371.3
-116.6144468917182 36.77411436973812 48371.3
-116.61444598577508 36.774096384436 48371.4
-116.61444507266556 36.774078395735735 48370.8
-116.61444416009672 36.774060409541214 48370.4
-116.61444324858772 36.7740424232592 48370.5
-116.61444233447163 36.774024436207405 48371.1
-116.61444141161364 36.77400638295793 48371.7
-116.61444048997195 36.773988418255584 48371.5
-116.61443957635524 36.77397047679532 48370.8
-116.61443868938224 36.77395256333396 48370.3
-116.6144378333964 36.773934666334085 48369.9
-116.61443700928496 36.7739167736674 48369.8
-116.61443621434638 36.77389888019213 48370.0
-116.61443545209548 36.773880996576885 48370.0
-116.61443471906496 36.77386313353926 48369.2
-116.61443401373612 36.773845295006815 48369.0
-116.61443333241068 36.77382747792022 48369.3
-116.61443267004276 36.77380968041633 48369.6
-116.61443201874874 36.77379189015772 48369.6
-116.61443137718445 36.77377409992294 48369.1
-116.6144307432578 36.77375630272231 48369.2
-116.61443011540928 36.7737384943076 48369.1
-116.61442949057148 36.77372067401458 48369.0
-116.61442886710338 36.77370284166536 48368.8
-116.61442824382588 36.77368499929302 48368.6
-116.61442761963552 36.773667150500856 48368.6
-116.6144269939398 36.77364930032798 48368.5
-116.61442636634912 36.77363145516876 48368.5
-116.61442573670686 36.77361362142619 48368.6
-116.61442510487676 36.77359580425743 48368.3
-116.61442447207916 36.77357800317096 48368.2
-116.61442384015736 36.773560217943285 48368.3
-116.61442321202811 36.77354244541532 48368.3
-116.61442259467051 36.77352468221135 48368.2
-116.614421994357 36.773506921899006 48368.2
-116.61442141901072 36.77348915689076 48367.7
-116.61442087633712 36.77347137738912 48367.4
-116.6144203799314 36.7734535817857 48367.0
-116.6144199242994 36.77343577296952 48366.8
-116.61441950342852 36.7734179515482 48366.7
-116.61441910346632 36.77340012002726 48367.0
-116.614418704866 36.77338228186504 48366.9
-116.61441828716892 36.773364442590406 48366.9
-116.61441783842128 36.77334661057672 48366.8
-116.6144173527588 36.77332879723767 48366.5
-116.61441682571474 36.77331100743977 48366.6
-116.6144162763764 36.77329324549173 48366.4
-116.61441572419103 36.77327551950616 48365.8
-116.61441519016488 36.77325781793763 48365.2
-116.61441469013296 36.773240128755205 48364.8
-116.61441420731713 36.77322243303904 48364.6
-116.61441372188273 36.77320470951493 48364.6
-116.61441321299289 36.77318694506837 48364.8
-116.61441265114908 36.77316910467175 48364.9
-116.61441203140376 36.77315119331804 48365.3
-116.61441135458834 36.773133232481285 48365.7
-116.61441063499916 36.773115250698446 48364.7
-116.61440989149112 36.77309727233382 48363.4
-116.6144091415574 36.773079312017614 48363.4
-116.6144083926526 36.7730613637991 48363.7
-116.61440764931072 36.773043412544766 48363.4
-116.6144069174766 36.77302544865517 48363.3
-116.61440620417788 36.77300747261452 48363.1
-116.61440551946886 36.77298948776309 48363.1
-116.61440487509628 36.77297149668828 48363.1
-116.61440429543484 36.77295352302819 48362.8
-116.61440378115825 36.77293558943564 48362.5
-116.61440332705516 36.77291770942457 48362.5
-116.61440291506254 36.77289989020609 48362.3
-116.6144025246436 36.77288215086294 48362.0
-116.6144021297832 36.77286447216961 48362.1
-116.61440171641368 36.772846835112325 48362.1
