Long Lat Mag_nT
-116.59728199317384 36.76713638287344 48523.8
-116.59728480004355 36.76715247300926 48521.2
-116.59728789064856 36.767169576282825 48518.8
-116.59729109251312 36.767187804164536 48516.8
-116.59729425031512 36.767206900993656 48517.5
-116.59729729744674 36.767226777145005 48520.0
-116.59730017720683 36.76724729922309 48521.0
-116.5973028311954 36.7672683811782 48518.7
-116.5973052724204 36.76728966735717 48516.5
-116.5973075285186 36.76731100948408 48515.9
-116.5973096059646 36.76733223827965 48515.4
-116.59731148657272 36.76735318266154 48514.7
-116.59731318622129 36.76737371569881 48514.0
-116.59731470342037 36.76739379831968 48513.5
-116.5973160223191 36.76741339484591 48513.2
-116.5973170999976 36.767432480692136 48512.8
-116.59731793670556 36.76745110087352 48512.9
-116.59731853288233 36.767469362700325 48513.0
-116.59731889509013 36.76748734229931 48512.8
-116.59731902086124 36.76750510905948 48513.1
-116.59731897655983 36.76752261996968 48514.0
-116.59731885094364 36.76753991081456 48514.3
-116.59731878369004 36.76755669899446 48513.7
-116.5973190517689 36.767572611999725 48511.6
-116.59731993172548 36.76758758677654 48509.8
-116.59740847571716 36.767656728744434 48510.0
-116.59742533599376 36.767655998439686 48512.0
-116.59744354308548 36.767654645782365 48512.6
-116.59746322628794 36.76765299807494 48511.8
-116.59748403090316 36.76765131817008 48512.4
-116.59750592148303 36.76764977231243 48513.7
-116.59752870499558 36.767648505302496 48515.4
-116.59755184720689 36.76764749954848 48517.1
-116.59757494828736 36.76764666981092 48517.5
-116.59759772960346 36.76764589243744 48516.9
-116.59761934258644 36.767644994876 48517.2
-116.59763958775004 36.767643769857855 48518.4
-116.597657926539 36.76764202977079 48519.2
-116.59772571013524 36.767553305167326 48537.2
-116.59772300929694 36.76753839983304 48539.5
-116.5977199220644 36.767522318732034 48536.8
-116.59771675515717 36.76750533156432 48536.2
-116.59771367844598 36.76748744705477 48536.2
-116.59771086663316 36.76746873999007 48536.1
-116.59770837812276 36.767449480716216 48536.0
-116.5977061881574 36.767429825729536 48536.6
-116.59770423751792 36.76740974102935 48537.8
-116.59770250508753 36.76738937679158 48538.4
-116.59770093108848 36.7673688562237 48538.5
-116.59769949073836 36.76734839546709 48538.9
-116.5976981594192 36.76732797082658 48539.5
-116.5976969452838 36.767307695573706 48539.6
-116.5976958330874 36.76728744481748 48539.8
-116.59769482565405 36.76726727669571 48540.3
-116.5976939290186 36.7672470991164 48540.4
-116.59769316417292 36.76722704609804 48540.2
-116.59769250758345 36.767207055367486 48540.4
-116.5976919335139 36.767187097558725 48540.7
-116.5976914202204 36.76716724868478 48541.6
-116.597690945951 36.76714734767004 48542.1
-116.59769050334172 36.7671274788928 48541.8
-116.5976900934226 36.76710754995168 48541.9
-116.59768972420758 36.7670877098059 48542.2
-116.59768940530203 36.76706786040437 48542.3
-116.59768914045172 36.76704808632709 48542.1
-116.59768892133216 36.76702821213509 48542.2
-116.59768873811106 36.76700831654771 48541.9
-116.5976885792306 36.76698840185989 48541.6
-116.5976884276732 36.766968406059306 48541.8
-116.59768827107304 36.76694849877281 48542.0
-116.59768809918178 36.766928611172304 48541.8
-116.5976879057026 36.76690883454548 48541.6
-116.5976876864744 36.76688900509266 48541.1
-116.59768743776743 36.76686920653283 48540.8
-116.597687151741 36.766849353878825 48540.5
-116.59768681824396 36.766829606536206 48540.1
-116.59768642970872 36.76680986160439 48539.8
-116.59768598724251 36.76679019877091 48539.8
-116.59768550296016 36.7667704537792 48539.7
-116.59768501601437 36.76675070584207 48538.6
-116.59768455345036 36.76673097374821 48537.9
-116.5976841175787 36.76671118486275 48537.8
-116.59768370574692 36.766691494819966 48537.6
-116.59768329799148 36.76667181378523 48537.5
-116.59768286816625 36.76665219765557 48537.6
-116.59768239295931 36.7666324733758 48537.9
-116.59768186451136 36.76661270985132 48537.7
-116.59768127947348 36.76659282555495 48536.9
-116.59768066375123 36.7665729736452 48536.3
-116.5976800354492 36.76655309805109 48536.2
-116.59767940972776 36.766533215730014 48536.0
-116.59767880476242 36.76651341781544 48535.7
-116.59767822282387 36.76649356631568 48535.2
-116.59767766360882 36.76647374957084 48535.0
-116.5976771134924 36.76645389435227 48535.2
-116.59767655402524 36.7664341629137 48534.8
-116.59767595917816 36.76641445216598 48534.6
-116.59767531521236 36.76639482780041 48535.2
-116.5976746061238 36.76637511591483 48536.0
-116.59767383581335 36.76635538445581 48535.9
-116.59767303822312 36.76633553335186 48535.2
-116.59767225964772 36.7663157398694 48535.2
-116.59767152994644 36.766295944793285 48535.1
-116.59767087878544 36.76627624590802 48535.2
-116.59767030049213 36.76625653129829 48535.7
-116.59766978714434 36.766236872771245 48536.2
-116.59766932438971 36.766217188124685 48536.3
-116.59766889917664 36.76619762877404 48535.9
-116.59766848258096 36.7661780978592 48536.4
-116.59766805936692 36.76615856196766 48536.7
-116.597667626451 36.76613907507275 48536.4
-116.59766717351047 36.76611945722839 48536.5
-116.59766669582676 36.76609977313216 48537.5
-116.5976661857839 36.76607994443797 48538.4
-116.59766564389209 36.76606012732554 48539.1
-116.59766506876272 36.76604023518277 48539.7
-116.59766447358882 36.76602035061793 48539.6
-116.59766385033896 36.76600032986716 48539.4
-116.59766319042718 36.76598026402712 48540.2
-116.59766248316002 36.76596008480703 48541.1
-116.59766175131972 36.765939957832586 48541.4
-116.59766100922616 36.76591982716419 48541.7
-116.59766027230116 36.76589979180833 48542.4
-116.59765953701395 36.76587971212682 48543.7
-116.59765880539814 36.76585967238036 48544.5
-116.59765808215 36.76583958216992 48545.3
-116.59765739499235 36.765819583309394 48546.1
-116.5976567769764 36.765799564711166 48546.7
-116.5976562426568 36.765779631161344 48547.1
-116.59765578217724 36.76575962325009 48548.0
-116.59765538057388 36.7657396373483 48549.2
-116.59765501236768 36.7657196953615 48550.7
-116.59765463695123 36.76569973189771 48552.2
-116.59765422827223 36.76567990107763 48553.5
-116.59765377034256 36.76566011241601 48555.1
-116.59765325248874 36.76564043573093 48556.3
-116.597652675267 36.76562067056207 48557.6
-116.59765204503832 36.76560081831008 48559.2
-116.5976513749207 36.765581040339065 48560.6
-116.5976506717342 36.765561280743725 48562.3
-116.59764994677576 36.76554155386918 48563.8
-116.59764920522612 36.76552187642488 48565.1
-116.59764844644856 36.76550225160928 48566.9
-116.59764767418136 36.7654826835004 48569.1
-116.59764690014704 36.76546314787781 48571.2
-116.59764614428364 36.76544362419776 48573.0
-116.59764542432376 36.76542409122196 48574.8
-116.59764476020342 36.76540451687483 48576.7
-116.59764415443716 36.76538491272338 48578.7
-116.5976435972424 36.76536526437006 48580.9
-116.59764308209878 36.765345564382365 48583.3
-116.59764260709244 36.76532579211501 48586.0
