Long Lat Mag_nT
-116.59845952175915 36.75472753472144 48447.4
-116.59843645959572 36.754729244453806 48446.2
-116.59841272618188 36.75473091329296 48446.5
-116.5983882907355 36.75473242794568 48446.7
-116.59836340463433 36.75473373523972 48447.2
-116.59833813048763 36.75473482066094 48447.6
-116.5983125633378 36.75473570030288 48447.1
-116.59828678736324 36.75473638483216 48445.8
-116.5982609855571 36.754736933269214 48444.5
-116.59823519346068 36.75473738204499 48443.7
-116.59820946144237 36.75473774803304 48443.7
-116.59818385650416 36.75473803223056 48443.9
-116.59815843226076 36.75473826526846 48443.3
-116.59813321192856 36.75473846953592 48442.5
-116.59810823456372 36.7547386556524 48441.5
-116.59808358051612 36.75473882206239 48441.3
-116.59805923831668 36.75473896724027 48441.3
-116.59803519243852 36.75473909032327 48441.4
-116.5980113980238 36.75473918639379 48440.4
-116.5979877932862 36.754739239497965 48438.4
-116.59796427074824 36.7547392435156 48437.0
-116.5979407323068 36.75473919227053 48435.8
-116.59791710828276 36.75473908545538 48436.0
-116.5978933224022 36.754738926699055 48437.6
-116.59786937257176 36.75473874117136 48437.3
-116.59784523989988 36.75473854639025 48437.0
-116.59782093240597 36.75473835031469 48436.3
-116.59779645655404 36.75473815655467 48435.7
-116.59777187515787 36.7547379705929 48434.4
-116.59774723551062 36.754737804075184 48433.4
-116.59772258522212 36.75473767258956 48433.3
-116.59769796813872 36.75473760313799 48434.2
-116.59767337326208 36.75473760167257 48435.6
-116.59764882048106 36.7547376669468 48435.6
-116.59762431787088 36.754737789036895 48434.6
-116.5975998775777 36.754737952899966 48434.3
-116.59757548020644 36.75473812841172 48433.6
-116.59755112028267 36.75473829072849 48432.0
-116.5975267796536 36.754738419914965 48430.7
-116.59750243134548 36.754738497978245 48430.5
-116.59747806717589 36.754738520767575 48431.1
-116.59745365923436 36.754738486366335 48431.3
-116.59742919857872 36.754738401113286 48431.2
-116.59740468214208 36.75473827421492 48431.9
-116.59738013881578 36.75473813291863 48432.9
-116.5973555753325 36.75473799922528 48432.6
-116.5973310048078 36.754737886992686 48431.6
-116.59730643339476 36.7547378028614 48431.0
-116.59728185983978 36.75473773685341 48430.6
-116.59725729309258 36.754737675237934 48429.6
-116.59723274039216 36.75473760395168 48428.7
-116.59720821405313 36.75473751755648 48428.7
-116.5971837159042 36.75473742773244 48428.4
-116.59715923311433 36.75473734176884 48427.5
-116.59713475804328 36.754737260829245 48426.8
-116.5971102791462 36.75473718314196 48426.8
-116.59708578535492 36.75473710195937 48426.5
-116.59706127173772 36.75473700852288 48425.8
-116.59703673680596 36.75473689977821 48426.3
-116.59701216968288 36.75473677576487 48427.0
-116.59698756586111 36.75473663997787 48427.4
-116.59696291625748 36.75473649238928 48427.8
-116.59693821876104 36.75473633287484 48427.8
-116.59691347448796 36.7547361557463 48427.7
-116.59688871908445 36.75473595497232 48426.6
-116.59686397823532 36.75473572766019 48424.3
-116.59683927194855 36.75473547568592 48422.9
-116.596814619924 36.754735207843375 48423.5
-116.5967900145986 36.75473494871903 48425.1
-116.59676543977498 36.75473471618647 48425.1
-116.59674088193128 36.75473451769676 48424.5
-116.5967163233592 36.75473435095427 48424.0
-116.59669174216592 36.75473420413831 48422.8
-116.59666714269189 36.75473407213098 48421.4
-116.59664253239958 36.75473395894228 48420.9
-116.59661793263837 36.75473389756592 48420.2
-116.59659333749336 36.754733911868776 48419.3
-116.59656877917088 36.754734017332176 48418.7
-116.59654427640648 36.75473421413118 48418.3
-116.59651984447989 36.754734489267406 48418.2
-116.59649544764164 36.754734792219466 48418.0
-116.59647108664576 36.754735076481616 48417.0
-116.59644674680844 36.75473530883553 48416.2
-116.59642239662024 36.75473545996449 48416.4
-116.59639803774776 36.75473553542303 48417.0
-116.59637363432763 36.754735550522014 48417.4
-116.59634916636072 36.75473551958414 48417.8
-116.5963246161854 36.75473546177039 48417.6
-116.59630000461294 36.75473541205002 48416.6
-116.59627534696668 36.7547353910081 48415.4
-116.59625066860112 36.75473540576737 48415.1
-116.5962259939118 36.75473545959311 48415.6
-116.5962013263426 36.75473553702907 48416.3
-116.59617668282723 36.75473562811373 48417.2
-116.59615206620542 36.754735732187136 48417.4
-116.59612746755325 36.75473584937564 48417.0
-116.59610286131308 36.754735965937336 48416.5
-116.59607822970467 36.75473605799161 48416.1
-116.596053558342 36.75473609815337 48415.5
-116.5960288305774 36.754736058039406 48415.4
-116.59600408319108 36.75473595170149 48415.2
-116.5959793063408 36.75473579886427 48414.7
-116.59595450775468 36.754735622315614 48414.5
-116.5959297052576 36.75473545642025 48414.3
-116.59590490499404 36.75473533237592 48413.8
-116.5958801197105 36.75473527221376 48413.2
-116.5958553613935 36.75473528924752 48413.2
-116.59583063981567 36.75473539137512 48413.1
-116.59580582445432 36.754735550613006 48412.8
-116.5957812254542 36.7547357359289 48412.3
-116.5957565415176 36.754735926292845 48412.1
-116.5957318611633 36.75473609852403 48412.0
-116.5957070810392 36.754736241593534 48412.3
-116.59568238336963 36.75473634904018 48412.1
-116.59565765894504 36.754736418623935 48411.3
-116.59563290747134 36.75473644295553 48410.4
-116.5956081508782 36.7547364282327 48409.4
-116.59558340182656 36.75473638912838 48408.0
-116.59555868312272 36.75473634932005 48406.4
-116.5955340093463 36.754736334823946 48406.1
-116.59550936624728 36.754736345718456 48406.4
-116.59548474742938 36.75473637644642 48406.2
-116.59546013948184 36.75473641618216 48405.8
-116.59543553274976 36.75473644976998 48405.4
-116.59541092800929 36.754736469483575 48404.7
-116.59538632474283 36.75473647374832 48404.1
-116.5953617254264 36.7547364648168 48404.4
-116.5953371414674 36.75473645545652 48404.8
-116.59531256975497 36.75473646464567 48405.1
-116.59528800555216 36.75473650596514 48405.7
-116.595263445899 36.75473658551185 48407.3
-116.59523887893268 36.7547367056612 48409.2
-116.59521429648083 36.75473684800191 48409.7
-116.59518970192764 36.75473699385997 48409.5
-116.5951650877668 36.75473712324916 48409.0
-116.59514045387785 36.75473720881391 48408.0
-116.59511582126156 36.754737245765206 48407.1
-116.59509119778306 36.7547372387216 48407.6
-116.59506659635996 36.75473720586977 48408.7
-116.5950420239398 36.75473716725112 48408.8
-116.5950174658234 36.75473714200229 48409.0
-116.59499291696252 36.75473714101856 48409.3
-116.59496837421293 36.75473716724824 48409.6
-116.59494382457416 36.75473722006114 48409.9
-116.594919255219 36.75473729289571 48410.0
-116.59489466067258 36.75473738234367 48410.0
-116.59487003015964 36.75473748210439 48409.9
-116.59484534923028 36.754737576306844 48408.3
-116.59482062933436 36.75473765020633 48406.6
-116.59479587526536 36.75473768955047 48405.7
-116.59477109288623 36.754737679532255 48405.4
-116.59474630844736 36.75473760764461 48405.8
-116.59472154839276 36.75473748614133 48405.5
