Long Lat Mag_nT
-116.61376231372364 36.76043757076046 48362.1
-116.61375925637071 36.760418642986096 48362.6
-116.61375644777756 36.76039941862558 48363.8
-116.613753850359 36.76038037664211 48364.8
-116.61375129881247 36.76036198629438 48365.5
-116.613748627852 36.76034463891976 48365.5
-116.61357731227508 36.76027649334897 48365.9
-116.61355533018212 36.76027903566545 48365.8
-116.61353249391368 36.7602813374442 48365.8
-116.61350889536284 36.760283366161445 48366.4
-116.6134846405466 36.76028512170456 48367.3
-116.6134598400822 36.76028658288591 48366.9
-116.61343476901808 36.760287818908665 48365.8
-116.61340951794796 36.76028887327988 48364.8
-116.61338419822091 36.76028977267995 48363.7
-116.61335897778932 36.760290516404666 48363.5
-116.6133340169883 36.76029114030035 48364.1
-116.61330942278764 36.7602916639954 48365.0
-116.61328529984245 36.7602921074763 48366.2
-116.61326181239308 36.760292480218254 48367.1
-116.6132388943034 36.760292798873685 48367.4
-116.61321638768564 36.76029306304891 48366.9
-116.6131943657416 36.76029326469493 48366.3
-116.61317266532303 36.760293381652005 48365.8
-116.6131511135029 36.76029341331441 48365.1
-116.61312958682028 36.76029335849813 48364.8
-116.61310796351972 36.76029321849654 48364.6
-116.61308612641268 36.760292987513 48364.2
-116.61306401552108 36.760292688462094 48364.0
-116.61304155256713 36.76029233088551 48363.8
-116.61301867681728 36.76029192157039 48363.5
-116.61299529841254 36.76029146707753 48363.1
-116.61297148712084 36.76029099365733 48363.4
-116.6129472834524 36.76029052371612 48363.9
-116.6129227725881 36.760290082403706 48364.5
-116.61289802753925 36.76028970439028 48365.2
-116.612873190367 36.760289397970006 48365.4
-116.61284835850915 36.76028916769937 48366.1
-116.61282361122396 36.7602890105205 48366.4
-116.61279900240612 36.76028892020358 48367.2
-116.61277452895212 36.76028886221663 48369.2
-116.61275017425076 36.76028880369704 48370.7
-116.6127258890938 36.760288710175615 48370.0
-116.61270164168891 36.76028854916104 48369.2
-116.61267738755627 36.76028832789543 48369.1
-116.61265309259176 36.76028805910462 48369.2
-116.61262873318354 36.76028775803315 48369.5
-116.61260428637148 36.760287440583504 48370.4
-116.61257976053976 36.76028711986784 48371.6
-116.612555168341 36.76028680088283 48372.8
-116.61253052273312 36.76028648587716 48374.2
-116.61250582479428 36.760286168857135 48375.0
-116.61248109007444 36.7602858387313 48375.4
-116.6124563349054 36.76028548377308 48376.6
-116.61243157699232 36.76028509124904 48378.8
-116.61240686460684 36.7602846458108 48380.2
-116.61238222496118 36.76028416507061 48381.7
-116.61235765902364 36.76028367609933 48382.8
-116.6123331466684 36.76028320088493 48382.9
-116.61230864191312 36.76028275104368 48383.0
-116.61228411975732 36.760282324644926 48383.3
-116.61225958550084 36.760281933044745 48383.9
-116.6122350720243 36.760281594710925 48384.9
-116.61221060795756 36.76028133188596 48386.6
-116.61218621059584 36.76028112765817 48388.7
-116.61216189323754 36.76028096639361 48390.3
-116.61213763833868 36.76028082627226 48390.7
-116.61211341166825 36.760280676551766 48390.3
-116.61208917026488 36.76028049049863 48389.9
-116.6120648898502 36.76028024730928 48391.1
-116.6120405532918 36.760279937273616 48392.4
-116.61201617225268 36.7602795593198 48394.1
-116.611991751326 36.760279147554094 48397.1
-116.61196726929712 36.760278727242415 48399.9
-116.61194271442484 36.760278318985925 48401.3
-116.61191805794844 36.76027794024469 48401.5
-116.6118933244179 36.76027759489708 48401.6
-116.61186854559304 36.760277293361696 48403.1
-116.61184375535004 36.760277048369005 48404.4
-116.61181895889987 36.76027687768672 48404.8
-116.61179416654072 36.76027676901347 48404.5
-116.61176938357156 36.760276708936445 48404.8
-116.61174460063178 36.76027667500845 48405.3
-116.61171979593205 36.760276632152106 48406.0
-116.61169497248488 36.76027654957026 48406.6
-116.61167013626032 36.76027641529458 48408.0
-116.61164529212992 36.76027623346417 48409.4
-116.61162046602206 36.76027601314298 48410.1
-116.6115956739102 36.760275776231175 48411.2
-116.61157092537718 36.76027553526868 48412.2
-116.61154621676948 36.76027529625903 48413.1
-116.61152153011956 36.76027506150808 48413.7
-116.61149684439503 36.760274835909605 48414.0
-116.61147215688652 36.76027462503898 48414.8
-116.61144747816348 36.760274429242 48415.4
-116.61142282146994 36.76027425002864 48416.5
-116.61139818733768 36.7602740820412 48418.0
-116.61137357651404 36.76027391886606 48419.4
-116.61134897964716 36.76027375312599 48420.0
-116.61132438202992 36.76027358306873 48419.7
-116.61129977342192 36.76027341837116 48420.1
-116.61127514869388 36.760273274708176 48420.0
-116.61125050754949 36.760273162336944 48420.6
-116.6112258407918 36.76027309693127 48422.0
-116.61120116240242 36.76027308285396 48423.5
-116.6111764913354 36.760273127102806 48425.2
-116.61115183526545 36.760273231661294 48426.4
-116.6111271609179 36.760273394620725 48427.3
-116.6111024405022 36.76027358811047 48428.3
-116.61107766122689 36.76027379450696 48428.4
-116.61105281422856 36.760273995459926 48428.8
-116.61102790872268 36.760274164493794 48429.5
-116.61100297613272 36.76027428694473 48430.2
-116.6109780270229 36.76027435202133 48430.7
-116.61095306397485 36.76027435736543 48430.9
-116.61092811754632 36.760274303026776 48430.2
-116.61090320750534 36.76027421809916 48429.3
-116.61087834508652 36.76027412949838 48429.2
-116.6108535325193 36.76027405599638 48429.6
-116.61082876246869 36.76027401540386 48429.7
-116.61080401754124 36.76027400672367 48430.3
-116.61077929023467 36.76027402045176 48431.2
-116.61075456901288 36.76027404568096 48430.6
-116.610729842461 36.76027407226759 48430.2
-116.61070511026696 36.760274091799566 48431.1
-116.61068038101598 36.76027410420293 48432.5
-116.61065566883364 36.760274115354726 48433.8
-116.6106309802938 36.76027413268247 48434.4
-116.61060630519115 36.760274152245685 48434.7
-116.61058163369876 36.76027416632 48434.4
-116.61055694972744 36.76027416301456 48434.5
-116.61053224863696 36.76027412304125 48434.0
-116.6105075330002 36.76027404254689 48433.3
-116.61048279960664 36.76027392777558 48433.7
-116.61045804470687 36.7602737931711 48434.4
-116.61043326369187 36.760273654964585 48434.4
-116.61040845546104 36.7602735267352 48434.3
-116.61038361753462 36.76027341540777 48434.2
-116.6103587561012 36.760273328961695 48434.3
-116.6103338766957 36.76027328383358 48434.8
-116.6103090030721 36.76027328065406 48435.0
-116.61028416076428 36.760273317986446 48435.4
-116.61025936665904 36.760273384322 48435.8
-116.61023463328216 36.76027345969764 48435.7
-116.61020995277306 36.760273521005125 48435.4
-116.61018531232251 36.76027355615899 48435.5
-116.6101606955564 36.760273562613406 48435.7
-116.6101361054532 36.76027354316783 48436.0
-116.61011153485336 36.76027351587816 48436.2
-116.61008698260876 36.76027349521021 48436.0
-116.61006245285137 36.760273493198405 48435.9
