Long Lat Mag_nT
-116.6088951634562 36.77100504181936 48359.9
-116.60887884000007 36.77100714930301 48359.1
-116.60886147521394 36.77100938051267 48357.6
-116.60884280507318 36.77101160181204 48356.3
-116.60882324451129 36.77101365290245 48355.7
-116.6088026377693 36.771015479243054 48355.8
-116.60878109731662 36.771017026491215 48356.5
-116.60875844016968 36.7710182692466 48357.0
-116.60873489766122 36.77101928446663 48358.5
-116.60871065199926 36.771020155248486 48360.1
-116.60868573980284 36.77102096319907 48360.3
-116.60866041136812 36.7710217713284 48360.5
-116.60863476973644 36.771022619443215 48362.0
-116.60860913729032 36.771023499296206 48363.1
-116.6085836072862 36.771024388274746 48364.2
-116.60855860341177 36.77102524529085 48365.5
-116.60853410763752 36.77102605520713 48366.8
-116.60851026753784 36.771026801702526 48367.8
-116.60848690772325 36.771027483173576 48368.7
-116.60846415134596 36.771028080751485 48369.9
-116.60844188339244 36.77102859587975 48370.5
-116.60841989312652 36.771029027273045 48370.4
-116.60839824353728 36.77102936330001 48369.7
-116.6083766973394 36.771029581712696 48369.6
-116.60835525583364 36.77102969068395 48370.0
-116.6083336133712 36.77102970323648 48369.6
-116.6083117775213 36.77102963270745 48368.9
-116.60828954480314 36.77102948639378 48368.6
-116.6082671204874 36.7710292939016 48368.6
-116.608244383891 36.7710290747638 48368.1
-116.60822142132857 36.771028840925815 48367.0
-116.60819800557796 36.77102858725877 48365.7
-116.60817429847071 36.771028308423446 48365.2
-116.6081502351836 36.77102799858992 48364.5
-116.60812605079188 36.77102765916544 48362.7
-116.60810168969276 36.77102729984941 48360.5
-116.60807724370648 36.77102694327758 48358.6
-116.60805286234496 36.77102660997083 48356.8
-116.60802839343012 36.77102631403828 48354.4
-116.60800398381323 36.771026069206094 48351.3
-116.60797952486148 36.771025861121934 48348.3
-116.60795523497168 36.771025673463726 48345.7
-116.6079310297064 36.77102549032032 48342.7
-116.6079069342675 36.77102529945101 48338.9
-116.60788304189978 36.77102509510241 48334.3
-116.60785914954468 36.77102487249518 48329.9
-116.60783533849056 36.771024635125926 48325.5
-116.60781148981128 36.771024391757344 48321.0
-116.60778774733733 36.77102415950784 48316.0
-116.60776398392584 36.77102395175954 48310.1
-116.60774017028474 36.77102378243109 48302.6
-116.60771638343432 36.771023663676125 48294.8
-116.6076924149219 36.771023591972735 48286.9
-116.60766838251584 36.77102356847055 48276.9
-116.60764420841116 36.77102358995002 48265.8
-116.60762012761757 36.77102365313568 48254.1
-116.60759606505532 36.77102374517735 48241.2
-116.60757214347927 36.77102386197358 48227.1
-116.60754817141952 36.77102400487679 48211.6
-116.60752423483773 36.771024163522895 48194.6
-116.60750030605872 36.77102432054539 48176.9
