Long Lat Mag_nT
-116.60527894632008 36.76768263326368 48344.5
-116.60526054986448 36.76768376295376 48343.5
-116.60524095552152 36.76768559680062 48342.1
-116.6052200959752 36.76768785400731 48343.3
-116.60519852760896 36.76769018398178 48345.3
-116.60517669170176 36.76769240582527 48347.9
-116.60515503031712 36.76769440445346 48350.7
-116.605134317337 36.76769601436602 48355.1
-116.6051150038574 36.767697183002966 48358.1
-116.60509743399582 36.76769780816516 48359.9
-116.60508186885276 36.76769774760711 48360.0
-116.6050327805698 36.76763348402257 48338.5
-116.60503444643716 36.76761960846003 48337.0
-116.60503634396092 36.76760457203766 48338.0
-116.60503825483973 36.767588507334885 48337.3
-116.60503999092433 36.76757137713378 48333.7
-116.60504146145291 36.76755345830375 48329.5
-116.60504260248868 36.76753490849889 48325.9
-116.60504337810129 36.76751588334612 48322.3
-116.60504373746264 36.76749636885191 48317.7
-116.60504379763314 36.76747652599381 48312.6
-116.60504364008004 36.7674564664886 48307.3
-116.60504334393912 36.76743626463978 48302.2
-116.60504296550084 36.76741594417829 48297.2
-116.60504255784257 36.767395556159656 48292.0
-116.60504213920116 36.767375124559 48286.5
-116.60504171988426 36.76735466523388 48280.9
-116.60504130998255 36.76733419937298 48275.7
-116.60504091045397 36.76731375488354 48270.4
-116.60504051773556 36.767293352118216 48265.0
-116.60504012822516 36.767273015704745 48259.7
-116.60503974238084 36.7672527899284 48254.8
-116.60503935848524 36.76723267792752 48250.3
-116.60503897371532 36.76721268306225 48245.9
-116.6050385840336 36.76719280439876 48241.6
-116.6050381743924 36.76717303640694 48237.8
-116.60503774035936 36.767153329658335 48234.1
-116.60503728690402 36.76713365646905 48230.7
-116.60503683032412 36.76711399601557 48227.8
-116.60503639119696 36.767094333739614 48225.1
-116.60503598024584 36.767074662396176 48222.2
-116.60503560483905 36.76705497845878 48219.5
-116.60503526880696 36.767035279670445 48217.7
-116.6050349775972 36.767015576532046 48216.6
-116.6050347236208 36.766995871755775 48215.7
-116.6050345097458 36.76697616041013 48214.3
-116.60503433571364 36.76695643682282 48213.1
-116.60503420393692 36.76693670478831 48212.3
-116.60503410045108 36.76691696719092 48211.6
-116.6050340187266 36.7668972181032 48211.3
-116.6050339548785 36.766877459283535 48210.6
-116.605033909197 36.766857712969895 48209.9
-116.6050338771579 36.76683800080299 48209.6
-116.60503386116888 36.76681834242024 48209.3
-116.60503386084244 36.7667987500751 48208.7
