Long Lat Mag_nT
-116.6097179143256 36.76364689850126 48308.0
-116.60969815411217 36.76364855665167 48306.9
-116.60967722074764 36.76365049627252 48305.6
-116.60965508633628 36.76365250457357 48305.2
-116.6096321600604 36.76365440097599 48304.6
-116.6096087001718 36.763656106721264 48303.3
-116.60958503250971 36.763657602344665 48301.5
-116.609561734359 36.763658905079325 48300.2
-116.60953934304032 36.76366014791986 48299.2
-116.60951830168058 36.763661478338506 48298.0
-116.60949906037504 36.763663065048526 48297.1
-116.60942191948388 36.76373537942019 48290.8
-116.60942355588456 36.763749453137486 48270.2
-116.6094258454016 36.76376469222179 48267.1
-116.60942850199793 36.76378102397091 48262.4
-116.60943127660526 36.76379852258255 48259.4
-116.60943397182194 36.76381690988608 48256.5
-116.60943651535588 36.76383608605547 48253.1
-116.60943888418218 36.763855948009365 48250.0
-116.60944103585445 36.76387637023507 48246.2
-116.60944300359328 36.76389708984229 48241.8
-116.60944479863996 36.76391794740629 48237.3
-116.60944643187771 36.76393878463031 48232.1
-116.60944789819553 36.76395937480575 48226.2
-116.60944924006544 36.76397960834724 48220.3
-116.60945046255593 36.7639994030108 48214.9
-116.60945155434942 36.76401870332066 48209.1
-116.60945247971314 36.7640373839123 48203.2
-116.60945325989468 36.76405554696806 48198.1
-116.60945390026863 36.76407327498792 48193.3
-116.60945440196312 36.76409068571859 48188.4
-116.60945473283466 36.76410786822775 48182.7
-116.60945490936945 36.7641249992794 48177.3
-116.60945493575475 36.76414222191888 48172.4
-116.6094548243698 36.76415965403195 48167.5
-116.60945457817292 36.76417738754484 48161.9
-116.60945424678594 36.76419540232244 48155.7
-116.60945386819878 36.76421368818824 48150.4
-116.60945348453689 36.76423220649512 48146.1
-116.6094531513798 36.76425095248148 48139.1
-116.60945290919362 36.76426987422423 48131.5
-116.6094527919716 36.7642889536386 48125.7
-116.6094528194649 36.76430817520488 48119.7
-116.6094530215206 36.76432759004 48114.2
-116.60945336782486 36.76434716876406 48109.0
-116.60945384615503 36.76436687245053 48102.7
-116.6094544404624 36.76438664478481 48097.1
-116.60945514821118 36.76440643043657 48092.4
-116.6094559332847 36.76442615359464 48087.9
-116.60945677026892 36.764445760652464 48083.9
-116.60945763068776 36.76446524001968 48079.6
-116.60945848058616 36.764484606086775 48075.3
-116.60945929491535 36.76450392886766 48069.8
-116.60946006201064 36.764523265957614 48064.9
-116.60946077657523 36.76454265988387 48060.9
-116.60946143375564 36.76456212947393 48057.1
-116.60946205268984 36.76458166997556 48052.9
-116.60946264272852 36.76460127959366 48049.9
-116.60946321074202 36.76462094570919 48047.0
-116.60946376129472 36.76464065825401 48040.8
