Long Lat Mag_nT
-116.6003866495346 36.76893344140744 48408.7
-116.60038935856964 36.7689170764732 48414.3
-116.6003921189411 36.76889966626145 48419.4
-116.60039456033653 36.76888123975641 48421.3
-116.60039650587576 36.76886220210677 48422.1
-116.60039786108224 36.768842924265314 48423.0
-116.60039861599884 36.7688238452232 48423.9
-116.60039876632236 36.76880545326757 48424.2
-116.600398575677 36.76878810826249 48423.8
-116.600466264324 36.768712689123966 48416.2
-116.6004826637064 36.7687145387215 48414.0
-116.60050089026498 36.76871684452647 48417.9
-116.60052071842335 36.76871925237346 48420.6
-116.60054207530835 36.768721563509374 48420.2
-116.60056476476343 36.768723643744615 48418.1
-116.60058888111828 36.76872537179842 48415.4
-116.60061400698332 36.76872676441823 48412.9
-116.60063983299035 36.76872782300871 48409.6
-116.60066604050488 36.76872856486836 48405.4
-116.60069239702564 36.76872898434946 48401.5
-116.60071859059532 36.76872917080407 48397.7
-116.6007443638884 36.76872916924396 48394.2
-116.60076951114428 36.768729017260384 48391.0
-116.60079379440243 36.768728723908445 48387.7
-116.60081726255372 36.768728339540765 48384.2
-116.60083991786644 36.76872789944671 48381.2
-116.60086183291908 36.76872744334335 48378.5
-116.60088306648557 36.76872702036265 48376.6
-116.6009039045043 36.76872667187232 48375.5
-116.6009245631297 36.768726433264526 48374.6
-116.60094529018224 36.76872633333066 48373.8
-116.60096640244996 36.76872641975504 48373.1
-116.60098786207728 36.768726664477775 48372.5
-116.60100987045855 36.76872704107713 48371.7
-116.60103246682549 36.76872750723416 48370.6
-116.60105568740904 36.76872800691165 48368.6
-116.60107936701544 36.76872847002262 48365.9
-116.60110340532768 36.76872884600208 48363.6
-116.60112767199162 36.76872910402989 48361.5
-116.6011521413736 36.768729207647645 48358.8
-116.6011766912446 36.768729185706334 48356.7
-116.6012012578297 36.76872905877754 48355.2
-116.60122579648512 36.76872885603133 48353.4
-116.60125029490496 36.76872860801835 48351.5
-116.60127473832796 36.768728350593065 48349.5
-116.60129912343264 36.76872809976816 48347.9
-116.60132345738651 36.76872786469742 48346.5
-116.60134773188076 36.76872765443028 48344.8
-116.6013719651811 36.768727468192665 48343.2
-116.60139616860344 36.76872730984713 48341.7
-116.60142036646695 36.76872718263626 48340.4
-116.60144456436768 36.768727092500896 48338.8
-116.6014687796806 36.76872703054176 48337.1
-116.60149301922549 36.76872699504394 48335.7
-116.60151728136604 36.76872698489064 48334.3
-116.60154155399472 36.76872700188918 48333.0
-116.60156583781364 36.76872704589183 48331.7
-116.60159013851694 36.76872712635612 48330.3
-116.60161447022136 36.768727252215605 48329.0
-116.6016388199792 36.768727440229846 48327.6
-116.60166318734392 36.76872768260116 48326.2
-116.60168757093744 36.76872797387379 48324.9
-116.60171197230748 36.76872830570203 48324.0
-116.60173637008788 36.76872867013586 48323.0
-116.60176075995352 36.7687290418589 48321.8
-116.60178513307956 36.768729403515394 48320.7
-116.60180947187858 36.76872974175328 48319.7
-116.60183377577816 36.768730035652816 48318.9
-116.6018580436958 36.768730279890896 48317.9
-116.60188227745596 36.76873047066688 48316.9
-116.6019064789726 36.76873060867194 48316.1
-116.60193069506872 36.76873069217293 48315.8
-116.60195494535756 36.76873074313788 48315.3
-116.60197924073832 36.768730771631326 48314.6
-116.60200357692996 36.768730782205296 48313.9
-116.60202794976232 36.768730768112434 48313.5
-116.60205233268564 36.76873072857489 48313.3
-116.60207670969592 36.7687306613572 48313.2
-116.60210106347348 36.768730567358986 48312.9
-116.6021253884464 36.76873044396845 48312.6
-116.60214968464176 36.76873029928064 48312.4
-116.60217395620325 36.76873013852327 48312.6
-116.6021982131642 36.76872997039594 48312.8
-116.602222464145 36.76872980758839 48313.0
-116.60224672032992 36.768729662781936 48313.4
-116.60227099066408 36.768729552716 48313.6
-116.6022952927658 36.7687294956641 48313.5
-116.6023195999404 36.768729516949605 48313.6
-116.6023439137604 36.76872960586801 48313.8
-116.60236824325077 36.76872975308756 48314.2
-116.60239260641478 36.76872994627431 48314.6
-116.60241700064724 36.76873017704131 48315.2
-116.6024414273564 36.76873042592037 48315.6
-116.60246588249748 36.76873067961564 48315.7
-116.60249034910385 36.7687309263851 48315.9
-116.6025148200658 36.76873115453402 48316.1
-116.60253928508976 36.76873136562672 48316.1
-116.60256373971502 36.76873156010775 48315.9
-116.60258818073596 36.76873173877871 48316.1
-116.60261262025392 36.76873189429634 48316.5
-116.60263706860133 36.76873202896351 48316.8
-116.60266152664344 36.768732149839785 48316.8
-116.60268599258518 36.76873226423391 48316.8
-116.6027104525882 36.7687323857993 48316.6
-116.60273488445644 36.76873252174684 48316.6
-116.6027592729803 36.768732676176846 48316.6
-116.602783615558 36.768732850077605 48316.7
-116.60280790352816 36.76873304091015 48316.9
-116.60283216790609 36.76873323105255 48317.5
-116.602856436417 36.76873340405371 48318.3
-116.60288072654356 36.768733546547104 48319.0
-116.60290507721524 36.76873363913335 48319.6
-116.6029294831894 36.76873368178364 48320.1
-116.60295393850528 36.76873367599105 48320.7
-116.6029784339378 36.76873362840658 48321.7
-116.6030029947562 36.7687335478668 48322.6
-116.60302761311684 36.76873346155968 48323.6
-116.60305228924008 36.7687333885343 48325.0
-116.6030770290945 36.76873334310265 48326.0
-116.60310181304278 36.76873334752521 48327.3
-116.6031266103218 36.76873340235362 48328.4
-116.60315139662796 36.76873349769456 48329.7
-116.60317615752686 36.76873361844688 48331.4
-116.6032008715148 36.76873375391889 48333.2
-116.6032255469472 36.768733890962174 48334.8
-116.60325018186904 36.76873402106232 48336.3
-116.60327476693072 36.768734135203445 48337.6
-116.60329929960608 36.76873421368119 48338.9
-116.60332379278132 36.76873424219479 48340.7
-116.60334825234 36.76873421197673 48342.3
-116.60337267217275 36.7687341172432 48343.7
-116.60339708853374 36.76873394272562 48345.2
-116.6034215142876 36.76873370799375 48346.9
-116.6034459620229 36.76873343369736 48348.5
-116.60347044286716 36.76873314420688 48349.6
-116.60349496089572 36.76873285955432 48350.6
-116.60351950477228 36.768732587782495 48351.7
-116.60354406615669 36.76873233365705 48353.0
-116.60356864536811 36.76873210723416 48354.1
-116.60359322292568 36.768731932341296 48354.7
-116.60361779740528 36.76873181679397 48355.4
-116.6036423712866 36.76873176746634 48356.1
-116.6036669608105 36.76873178596172 48356.6
-116.60369154618668 36.76873187780328 48357.3
-116.60371614076504 36.76873201820423 48357.8
-116.6037407510731 36.768732194414746 48358.4
-116.60376537906626 36.76873239872872 48358.9
-116.6037900138422 36.76873262970181 48359.3
-116.60381465188956 36.768732881106125 48359.5
-116.60383928553183 36.768733152333134 48359.9
-116.60386390599736 36.76873343872192 48359.8
-116.6038885025152 36.76873371514523 48359.5
-116.60391308967952 36.76873395944149 48359.6
-116.60393767238924 36.76873416958748 48359.4
-116.60396225174472 36.76873435494701 48359.1
-116.60398683850616 36.76873452521318 48358.9
-116.6040114349426 36.76873469079874 48358.3
-116.6040360468772 36.76873485466553 48357.7
-116.60406067855553 36.76873501645865 48357.4
-116.60408532918689 36.768735172619735 48357.0
-116.60410998898362 36.768735323649125 48356.6
-116.60413465042588 36.76873546681716 48356.2
-116.60415930788514 36.76873559775336 48355.8
